original_sentence,summary,level,FRE,performance
"happiness, the system, but here you don't see the face.|","Happiness is part of the system, but faces are hidden here.|",2,72.61545454545457,0
"happiness, the system, but here you don't see the face.|","The system includes happiness, but faces are unseen here.|",3,56.70000000000002,0
"happiness, the system, but here you don't see the face.|","Happiness is in the system, but faces aren't shown here.|",6,69.78500000000001,1
"happiness, the system, but here you don't see the face.|","Happiness is present in the system, but faces are absent here.|",8,64.9245454545455,0
"happiness, the system, but here you don't see the face.|","The system includes happiness, but here faces aren't visible.|",9,37.900000000000034,0
So clearly somehow it's extracting some information about the context.,It is extracting some context information.,1,31.545000000000016,0
So clearly somehow it's extracting some information about the context.,It's extracting context data somehow.,2,32.56000000000003,0
So clearly somehow it's extracting some information about the context.,"Somehow, it is extracting context details.",3,45.64500000000001,0
So clearly somehow it's extracting some information about the context.,Some context information is being extracted.,4,17.44500000000002,0
So clearly somehow it's extracting some information about the context.,It is obviously extracting context information.,5,-10.754999999999995,0
So clearly somehow it's extracting some information about the context.,It is clearly extracting some context information.,6,30.53000000000003,0
So clearly somehow it's extracting some information about the context.,"Clearly, some context information is extracted.",7,17.44500000000002,0
So clearly somehow it's extracting some information about the context.,"Clearly, context data is extracted somehow.",8,31.545000000000016,0
So clearly somehow it's extracting some information about the context.,"Clearly, it extracts context information.",9,15.640000000000015,0
So clearly somehow it's extracting some information about the context.,It extracts context information.,1,12.425000000000011,1
and the situation. Here another interesting example where for this.|,And the situation here is another interesting example of this.|,1,35.94500000000002,0
and the situation. Here another interesting example where for this.|,The situation provides another intriguing example for this.|,2,8.365000000000009,0
and the situation. Here another interesting example where for this.|,This situation gives yet another interesting example.|,3,6.35857142857148,0
and the situation. Here another interesting example where for this.|,This circumstance is another interesting instance.|,4,17.44500000000002,0
and the situation. Here another interesting example where for this.|,Here is another compelling example of this situation.|,5,18.940000000000026,0
and the situation. Here another interesting example where for this.|,This is another fascinating example of the situation.|,6,8.365000000000009,0
and the situation. Here another interesting example where for this.|,This is another intriguing example of the situation.|,7,18.940000000000026,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man's emotional recognition felt like joy and love.|,1,56.70000000000002,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man recognized emotions such as joy and love.|,2,75.50000000000003,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man felt joy and love in recognizing emotions.|,3,66.10000000000002,0
"guy, and the recognition of emotions was like pleasure, affection.|","Recognizing emotions, the man felt pleasure and affection.|",4,29.515000000000015,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man experienced pleasure and affection by recognizing emotions.|,5,9.700000000000017,0
"guy, and the recognition of emotions was like pleasure, affection.|","In recognizing emotions, the man felt pleasure and affection.|",6,37.900000000000034,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man's recognition of emotions brought about pleasure and affection.|,7,35.94500000000002,0
"guy, and the recognition of emotions was like pleasure, affection.|",Recognizing emotions felt like pleasure and affection for the man.|,8,44.405,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man recognized emotions like joy and love.|,9,71.81500000000001,0
"guy, and the recognition of emotions was like pleasure, affection.|",The man felt joy and love when recognizing emotions.|,1,66.10000000000002,0
"and happiness, but for the other person, it was like.",The other person felt different.,9,49.48000000000002,0
"and happiness, but for the other person, it was like.",The feeling for the other person varied.,8,66.7871428571429,0
"and happiness, but for the other person, it was like.","While one felt happiness, the other had different emotions.",7,47.30000000000004,0
"and happiness, but for the other person, it was like.","One experienced happiness, yet the other person felt something quite different.",6,34.160909090909115,0
"and happiness, but for the other person, it was like.","One person had happiness; however, the other person experienced a different feeling altogether.",5,4.916923076923098,0
"and happiness, but for the other person, it was like.","Though one person felt happiness, the other experienced entirely different emotions.",4,3.3972727272727354,0
"and happiness, but for the other person, it was like.","One felt happy, but the other had a very different emotional experience.",3,32.504999999999995,1
"and happiness, but for the other person, it was like.","One experienced happiness, while the other person felt a distinct emotional response.",2,25.455000000000013,1
"and happiness, but for the other person, it was like.","One person felt happiness, but for the other individual, the situation evoked an entirely different emotional reaction.",1,-4.50235294117644,0
"a mess, so it recognized almost everything possible, and so.|",It was so messy that everything possible was recognized.,1,47.30000000000004,0
"a mess, so it recognized almost everything possible, and so.|",It recognized nearly all things due to the mess.,2,84.90000000000003,0
"a mess, so it recognized almost everything possible, and so.|",The mess caused it to recognize almost everything.,3,61.24000000000001,0
"a mess, so it recognized almost everything possible, and so.|","Because of the mess, it recognized nearly everything.",4,50.66500000000002,0
"a mess, so it recognized almost everything possible, and so.|","Due to the mess, almost everything was recognized.",5,61.24000000000001,0
"a mess, so it recognized almost everything possible, and so.|",It recognized almost everything because it was messy.,6,40.09,0
"a mess, so it recognized almost everything possible, and so.|",The mess caused almost everything to be recognized.,7,61.24000000000001,0
"a mess, so it recognized almost everything possible, and so.|","It was messy, so almost everything was recognized.",8,50.66500000000002,0
"a mess, so it recognized almost everything possible, and so.|","Because it was messy, it recognized everything.",9,42.61571428571432,0
this is showing that not all the information is coming.,Not all information is appearing.,1,32.56000000000003,0
this is showing that not all the information is coming.,Informative details are incomplete.,2,-8.724999999999994,0
this is showing that not all the information is coming.,Some information is missing here.,3,49.48000000000002,0
this is showing that not all the information is coming.,The information seems incomplete.,4,12.425000000000011,0
this is showing that not all the information is coming.,Information appears to be missing.,5,32.56000000000003,0
this is showing that not all the information is coming.,It shows that not all information is here.,6,82.39000000000001,0
this is showing that not all the information is coming.,It indicates some information is missing.,7,31.545000000000016,0
this is showing that not all the information is coming.,This shows that some info is missing.,8,90.95857142857145,0
this is showing that not all the information is coming.,It shows some info is missing.,9,87.94500000000002,0
"Just from the context, but it's the combination of the.","Mostly from context, but it's the merging of.",1,82.39000000000001,0
"Just from the context, but it's the combination of the.","From the context, it is the combination of.",2,71.81500000000001,0
"Just from the context, but it's the combination of the.","From context, it is blending.",6,83.32000000000004,0
"Just from the context, but it's the combination of the.","From context, it's a mix.",8,100.24000000000002,0
"Just from the context, but it's the combination of the.","Just from the context, it is.",9,102.045,0
"Just from the context, but it's the combination of the.","From context, it's the mix.",1,100.24000000000002,0
context and the person which actually creates the output.,Context and the creator of the output.,9,66.7871428571429,0
context and the person which actually creates the output.,The circumstances and the individual who generates the output.,8,19.100000000000023,0
context and the person which actually creates the output.,the situation and the person who makes the result.,7,66.10000000000002,0
context and the person which actually creates the output.,The context and the individual producing the output.,6,29.515000000000015,0
context and the person which actually creates the output.,context and the individual who actually forms the output.,5,28.50000000000003,0
context and the person which actually creates the output.,The context and the person creating the result.,4,61.24000000000001,0
context and the person which actually creates the output.,the circumstances and the person who actually makes the result.,3,44.405,0
context and the person which actually creates the output.,the situation as well as the individual who actually forms the output.,2,32.504999999999995,0
context and the person which actually creates the output.,circumstances and the individual that actually creates the end product.,2,10.564999999999998,0
context and the person which actually creates the output.,The context and the person actually makes the output.,1,56.70000000000002,0
the truth is that this system is not working very.|,This system is failing.|,1,75.87500000000001,0
the truth is that this system is not working very.|,The system does not work well.|,3,102.045,0
the truth is that this system is not working very.|,This system clearly is not very effective.|,6,54.70142857142861,0
the truth is that this system is not working very.|,"The truth is, this system is not working.|",8,92.965,0
the truth is that this system is not working very.|,The system is truly not working well.|,9,78.87285714285717,0
the truth is that this system is not working very.|,This system is really not working.|,9,73.84500000000001,0
"Well, so this is the first attempt in trying to.|",This is the initial effort in trying.|,1,66.7871428571429,0
"Well, so this is the first attempt in trying to.|",This is the first try.|,2,117.16000000000003,0
"Well, so this is the first attempt in trying to.|",This is the very first attempt.|,3,87.94500000000002,0
"Well, so this is the first attempt in trying to.|",This marks the initial effort.|,4,66.40000000000003,0
"Well, so this is the first attempt in trying to.|",It's the first attempt.|,5,97.025,0
"Well, so this is the first attempt in trying to.|",This is the first attempt.|,6,100.24000000000002,0
"Well, so this is the first attempt in trying to.|",This is a try.|,7,118.17500000000001,0
"Well, so this is the first attempt in trying to.|",It's the first try.|,8,118.17500000000001,0
"Well, so this is the first attempt in trying to.|",This is first.|,9,119.19000000000003,0
"recognize emotions using not just face, but using person and.|",recognizing emotions involves the face and the person.|,1,40.09,0
"recognize emotions using not just face, but using person and.|",recognizing feelings by looking at the face and the whole person.|,2,64.9245454545455,0
"recognize emotions using not just face, but using person and.|",recognizing emotions requires looking at faces and people.|,3,8.365000000000009,0
"recognize emotions using not just face, but using person and.|",recognizing emotions takes looking at faces and the entire person.|,4,27.485000000000014,0
"recognize emotions using not just face, but using person and.|",emotions are recognized by examining both faces and people.|,5,28.50000000000003,0
"recognize emotions using not just face, but using person and.|",emotions can be recognized by faces and the whole person.|,6,61.32500000000002,1
"recognize emotions using not just face, but using person and.|","by observing faces and people, emotions are recognized.|",7,29.515000000000015,0
"recognize emotions using not just face, but using person and.|",emotions are recognized both by faces and people.|,8,50.66500000000002,0
"recognize emotions using not just face, but using person and.|",recognize emotions through faces and people.|,9,31.545000000000016,0
Situational context. So this is our first baseline. We are.|,Understanding the context initially.|,9,-8.724999999999994,0
Situational context. So this is our first baseline. We are.|,Our initial focus is the situational context.|,8,6.35857142857148,0
Situational context. So this is our first baseline. We are.|,We start by examining the context.|,7,59.745000000000005,0
Situational context. So this is our first baseline. We are.|,The situational context serves as our baseline.|,6,18.44428571428574,0
Situational context. So this is our first baseline. We are.|,"Initially, we consider the situational context.|",5,-10.754999999999995,0
Situational context. So this is our first baseline. We are.|,We are initially looking at the situational context.|,4,18.940000000000026,0
Situational context. So this is our first baseline. We are.|,"At first, we are examining the situational context.|",3,29.515000000000015,0
Situational context. So this is our first baseline. We are.|,Our starting point involves analyzing the situational context.|,2,-2.2099999999999795,0
Situational context. So this is our first baseline. We are.|,"In evaluating the current situation, we are beginning with a baseline.|",1,18.77909090909094,1
progressing this project in different directions. So the Red House\.|,"This project is progressing in various ways. Thus, the Red House\.|",9,78.19795454545455,0
progressing this project in different directions. So the Red House\.|,"The project moves in several directions; hence, the Red House\.|",8,78.24500000000002,0
progressing this project in different directions. So the Red House\.|,"Diverse paths guide the project forward. Therefore, the Red House\.|",7,83.32000000000004,0
progressing this project in different directions. So the Red House\.|,The Red House project finds various directions for development\.|,6,37.900000000000034,0
progressing this project in different directions. So the Red House\.|,The Red House's project expands in multiple paths\.|,4,61.24000000000001,0
progressing this project in different directions. So the Red House\.|,The project is advancing in Red House through diverse routes\.|,3,69.78500000000001,0
progressing this project in different directions. So the Red House\.|,Different directions guide the developing Red House project\.|,2,29.515000000000015,1
progressing this project in different directions. So the Red House\.|,Red House sees project development through various pathways\.|,1,40.09,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","A restaurant is located in Cambridge, Massachusetts, USA.|",9,18.940000000000026,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","This eatery is situated in Cambridge, Massachusetts, in the United States.|",8,26.470000000000027,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","The dining establishment is in Cambridge, Massachusetts, USA.|",7,18.940000000000026,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","There is a restaurant settled within Cambridge, Massachusetts, USA.|",6,28.50000000000003,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Located in Cambridge, Massachusetts, USA, is a restaurant.|",5,18.940000000000026,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","A restaurant in the USA is found in Cambridge, Massachusetts.|",4,44.405,1
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","In Cambridge, Massachusetts within the United States, there is a restaurant.|",3,41.8518181818182,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Within the city of Cambridge, Massachusetts, found in the United States of America, there is a restaurant present.|",2,38.16500000000002,0
"restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","In the city of Cambridge, situated in Massachusetts within the United States of America, you will find a restaurant.|",1,31.70789473684212,0
If you go to this restaurant and you never went\.|,Should you visit this eatery having never been there\.|,1,66.10000000000002,0
If you go to this restaurant and you never went\.|,Visit this place if it's your first time\.|,2,103.54,0
If you go to this restaurant and you never went\.|,"If you have not gone, try this restaurant\.|",5,92.965,0
If you go to this restaurant and you never went\.|,Visit this restaurant if you never have\.|,8,66.7871428571429,0
To this restaurant and you want to know how this\.|,"This restaurant, you want to know how it is.\.|",1,98.8675,0
To this restaurant and you want to know how this\.|,You want to know how this restaurant is.\.|,2,97.025,0
To this restaurant and you want to know how this\.|,Want to find out how this restaurant is?\.|,3,97.025,0
To this restaurant and you want to know how this\.|,Curious about how this restaurant is rated?\.|,4,46.1682142857143,1
To this restaurant and you want to know how this\.|,Wondering how good a restaurant is?\.|,5,62.79000000000002,0
To this restaurant and you want to know how this\.|,Want to know what makes this restaurant good?\.|,6,97.025,0
To this restaurant and you want to know how this\.|,Interested in knowing how good this place is?\.|,7,86.45000000000002,0
To this restaurant and you want to know how this\.|,Interested in how well this eatery fares?\.|,8,58.25392857142859,0
To this restaurant and you want to know how this\.|,Want to see how well this place does?\.|,9,118.17500000000001,0
"Given the restaurant is operational, you search for it on Google, resulting in useful information.","Given the restaurant is operational, you search for it, gaining useful information.",4,25.455000000000013,0
All of these reviews. So this is one example of\.|,Every one of these reviews is an example.\.|,1,65.30000000000001,0
All of these reviews. So this is one example of\.|,Every review here is an example.\.|,2,48.690000000000026,0
All of these reviews. So this is one example of\.|,These reviews provide an example.\.|,3,52.01750000000001,0
All of these reviews. So this is one example of\.|,These reviews are an example.\.|,4,68.93750000000003,0
All of these reviews. So this is one example of\.|,These reviews show examples.\.|,5,56.755000000000024,1
All of these reviews. So this is one example of\.|,These reviews show examples.\.|,6,56.755000000000024,0
All of these reviews. So this is one example of\.|,These reviews show examples.\.|,7,56.755000000000024,0
All of these reviews. So this is one example of\.|,These reviews are examples.\.|,8,56.755000000000024,0
All of these reviews. So this is one example of\.|,Reviews here are samples.\.|,9,77.90500000000002,0
All of these reviews. So this is one example of\.|,These are reviews.\.|,1,92.51250000000002,0
"A review of the Red House Restaurant. Okay, so let's.|",The Red House Restaurant was reviewed. Let's discuss.|,1,65.30000000000001,0
"A review of the Red House Restaurant. Okay, so let's.|",Reviewing the Red House Restaurant was profound. Let's delve in.|,2,74.86000000000003,0
"A review of the Red House Restaurant. Okay, so let's.|",The review of Red House's offerings is below. Let's explore.|,3,66.40000000000003,0
"A review of the Red House Restaurant. Okay, so let's.|",The Red House Restaurant has been reviewed. Let's start.|,4,80.06750000000002,0
"A review of the Red House Restaurant. Okay, so let's.|",Here is a review of the Red House Restaurant. Let's begin.|,5,85.88886363636365,0
"A review of the Red House Restaurant. Okay, so let's.|",We reviewed the Red House Restaurant. Let's proceed.|,6,75.87500000000001,0
Focus in a piece of this review. Review. So here\.|,This review focuses on a specific part.\.|,9,58.25392857142859,0
Focus in a piece of this review. Review. So here\.|,This part of the review got attention.\.|,8,82.42535714285715,1
Focus in a piece of this review. Review. So here\.|,Highlight a section of the review.\.|,7,76.89000000000003,1
Focus in a piece of this review. Review. So here\.|,This segment of the review is examined.\.|,6,58.25392857142859,0
Focus in a piece of this review. Review. So here\.|,The review focuses on a section here.\.|,5,70.33964285714288,0
Focus in a piece of this review. Review. So here\.|,"Here, a section of the review is scrutinized.\.|",4,65.30000000000001,0
Focus in a piece of this review. Review. So here\.|,This part of the review is comprehensively analyzed.\.|,3,33.57500000000002,1
Focus in a piece of this review. Review. So here\.|,This portion of the review undergoes thorough examination.\.|,2,23.00000000000003,1
Focus in a piece of this review. Review. So here\.|,The review meticulously scrutinizes this section.\.|,1,-7.7099999999999795,0
Focus in a piece of this review. Review. So here\.|,Examines the specific section of the review in depth.\.|,1,61.26750000000001,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",The review lauds the exquisite food and exceptional drinks offered.|,1,44.405,0
"It says, what's a delight, terrific menu, great craft, cocktails.|","The feedback is positive, highlighting the good food and drinks.|",2,69.78500000000001,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",The review highlights the good food menu and quality cocktails.|,3,61.32500000000002,0
"It says, what's a delight, terrific menu, great craft, cocktails.|","Positive review mentions delightful food, excellent drinks.|",4,18.44428571428574,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",Review praises the delightful food and excellent cocktails.|,5,40.09,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",The review praises the delicious food and creative cocktails.|,6,47.30000000000004,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",Review highlights tasty food and amazing cocktails.|,7,42.61571428571432,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",Praises the tasty food and great cocktails.|,8,78.87285714285717,0
"It says, what's a delight, terrific menu, great craft, cocktails.|",Praises good menu and cocktails.|,9,66.40000000000003,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Simple vibe with mostly locals and professors talking.|,1,50.66500000000002,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Relaxed environment with local folks and professors talking.|,3,29.515000000000015,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Relaxed vibe where locals and professors converse.|,4,54.70142857142861,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Casual place where locals and professors chat.|,5,54.70142857142861,1
unpretentious atmosphere of mostly locals and college professors chatting over.|,Unassuming environment with locals and professors talking.|,6,-5.727142857142809,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Informal atmosphere where mainly locals and professors chat.|,8,29.515000000000015,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Easy-going place with mainly locals and professors.|,9,30.53000000000003,0
unpretentious atmosphere of mostly locals and college professors chatting over.|,Relaxed vibe where mostly locals and professors talk.|,1,61.24000000000001,0
"dinner. Okay, so we read this type of reviews and.|",We read such reviews during dinner.|,9,73.84500000000001,0
"dinner. Okay, so we read this type of reviews and.|",Reading such reviews during dinner.|,8,49.48000000000002,0
"dinner. Okay, so we read this type of reviews and.|","At dinner, we read these reviews.|",7,87.94500000000002,0
"dinner. Okay, so we read this type of reviews and.|",We read these reviews when eating.|,6,87.94500000000002,0
"dinner. Okay, so we read this type of reviews and.|",Reviews are read at dinner by us.|,5,90.95857142857145,0
"dinner. Okay, so we read this type of reviews and.|",Reading the reviews at dinner is done.|,4,78.87285714285717,0
"dinner. Okay, so we read this type of reviews and.|",We read reviews of this type during the meal.|,3,94.30000000000001,0
"dinner. Okay, so we read this type of reviews and.|","At dinner, we typically read reviews of this type.|",2,75.50000000000003,0
"dinner. Okay, so we read this type of reviews and.|","During dinner, we find ourselves reading reviews that fall within this category.|",1,39.55500000000001,0
"dinner. Okay, so we read this type of reviews and.|","At the dinner table, there is a tendency for us to read reviews of this particular kind.|",1,65.16823529411766,0
"From these reviews, we decide whether we want to go.|",Evaluating these reviews helps us make a decision.|,1,40.09,0
"From these reviews, we decide whether we want to go.|",These reviews help in our decision-making.|,2,31.545000000000016,0
"From these reviews, we decide whether we want to go.|",Our decision to go depends on the feedback.|,3,61.24000000000001,0
"From these reviews, we decide whether we want to go.|",The reviews influence our decision about going.|,4,18.44428571428574,0
"From these reviews, we decide whether we want to go.|",Reviews play a role in our decision to go.|,5,75.50000000000003,0
"From these reviews, we decide whether we want to go.|",We use reviews to decide if we'll go.|,6,92.965,0
"From these reviews, we decide whether we want to go.|",Reading reviews helps us decide if we go.|,7,82.39000000000001,0
"From these reviews, we decide whether we want to go.|",Reviews help us decide to go.|,8,87.94500000000002,1
"From these reviews, we decide whether we want to go.|",We look at reviews to decide.|,9,87.94500000000002,0
"From these reviews, we decide whether we want to go.|",Reviews guide our choice to go.|,1,87.94500000000002,0
to the restaurant or not. Somehow we capture the idea.|,Deciding about the restaurant. We somehow grasp the idea.|,1,42.46750000000003,0
to the restaurant or not. Somehow we capture the idea.|,Going to a restaurant or not. We get the idea clearly.|,2,70.50704545454548,0
to the restaurant or not. Somehow we capture the idea.|,Should you go to the restaurant? We understand the idea.|,3,66.40000000000003,0
to the restaurant or not. Somehow we capture the idea.|,Visit the restaurant or not. We understand this idea.|,4,51.867500000000035,0
to the restaurant or not. Somehow we capture the idea.|,Should you go to the restaurant? We grasp this idea.|,5,83.32000000000004,0
to the restaurant or not. Somehow we capture the idea.|,Decide about the restaurant. We understand.|,6,34.59000000000003,0
to the restaurant or not. Somehow we capture the idea.|,Go to restaurant or not. We get idea.|,7,75.87500000000001,1
to the restaurant or not. Somehow we capture the idea.|,Choose whether to go to the restaurant.|,8,78.87285714285717,0
to the restaurant or not. Somehow we capture the idea.|,Go to restaurant? We understand.|,9,52.01750000000001,0
of whether this restaurant is good or not. But it.|,The restaurant's quality is uncertain.|,9,15.640000000000015,0
of whether this restaurant is good or not. But it.|,The restaurant's quality remains in question.|,8,31.545000000000016,0
of whether this restaurant is good or not. But it.|,Whether this restaurant is good is uncertain.|,7,54.70142857142861,0
of whether this restaurant is good or not. But it.|,The quality of this restaurant is not clear.|,6,71.81500000000001,0
of whether this restaurant is good or not. But it.|,It is uncertain whether the restaurant is good.|,4,61.24000000000001,0
of whether this restaurant is good or not. But it.|,We cannot be sure if the restaurant is good or not.|,3,87.99727272727276,0
of whether this restaurant is good or not. But it.|,"We are unsure if the restaurant is good, which is troubling.|",2,80.30636363636367,0
of whether this restaurant is good or not. But it.|,"There is uncertainty surrounding the quality of the restaurant, raising questions.|",2,26.470000000000027,1
of whether this restaurant is good or not. But it.|,"Ambiguity surrounds whether the restaurant meets expectations, which is yet to be ascertained.|",1,17.932307692307717,1
"is not saying, this is a good restaurant, go there\.|",This is not telling you to go to this restaurant.\.|,1,91.78000000000003,0
"is not saying, this is a good restaurant, go there\.|",This does not suggest you visit this restaurant.\.|,3,75.87500000000001,0
"is not saying, this is a good restaurant, go there\.|",This does not say the restaurant is good and that you should go there.\.|,4,103.04428571428575,0
"is not saying, this is a good restaurant, go there\.|",The statement does not tell you to visit the restaurant.\.|,8,83.32000000000004,1
"or this is not a good restaurant, don't go there.\.|",Avoid this bad restaurant.\.|,1,56.755000000000024,0
"or this is not a good restaurant, don't go there.\.|",This restaurant is poor; avoid it.\.|,2,76.89000000000003,0
"or this is not a good restaurant, don't go there.\.|","The restaurant is not good; therefore, avoid eating there.\.|",4,70.66750000000002,0
"or this is not a good restaurant, don't go there.\.|",Do not dine at this restaurant since it is not good.\.|,5,101.27068181818181,0
"or this is not a good restaurant, don't go there.\.|","This is not a good restaurant, so you should avoid it.\.|",6,93.57977272727274,0
"or this is not a good restaurant, don't go there.\.|",You should avoid going to this restaurant because it is not good.\.|,7,80.89500000000001,0
"So from this type of information, can you tell me.|","From this type of information, can you tell me?||",9,84.90000000000003,0
"So from this type of information, can you tell me.|","With this information, tell me.|",8,66.40000000000003,0
"So from this type of information, can you tell me.|","Given this info, tell me.|",7,83.32000000000004,0
"So from this type of information, can you tell me.|","From this info, can you inform me?||",6,90.95857142857145,0
"So from this type of information, can you tell me.|","So based on this data, can you tell me?||",5,103.70000000000002,0
"So from this type of information, can you tell me.|","Given this information, can you tell me?||",4,66.7871428571429,0
"So from this type of information, can you tell me.|",Could you tell me from this info?||,3,103.04428571428575,0
"So from this type of information, can you tell me.|",Can you tell me anything using this info?||,2,71.81500000000001,0
"So from this type of information, can you tell me.|",Is it possible for you to tell me anything from this information?||,1,60.70500000000001,0
"So from this type of information, can you tell me.|","From this type of information, is it possible for you to tell me anything at all?||",1,68.9825,0
If the person that wrote this text was feeling something.|,The author of this text might have had feelings.|,1,94.30000000000001,0
If the person that wrote this text was feeling something.|,The writer may have felt something.|,2,87.94500000000002,0
If the person that wrote this text was feeling something.|,The person writing this could feel anything.|,3,66.7871428571429,0
If the person that wrote this text was feeling something.|,The writer felt something when writing this.|,4,78.87285714285717,0
If the person that wrote this text was feeling something.|,The writer might have felt something here.|,5,90.95857142857145,0
If the person that wrote this text was feeling something.|,The author likely felt something.|,6,66.40000000000003,1
If the person that wrote this text was feeling something.|,The writer was probably feeling something.|,7,45.64500000000001,0
If the person that wrote this text was feeling something.|,The writer felt something.|,8,75.87500000000001,0
If the person that wrote this text was feeling something.|,The writer felt.|,9,90.99000000000004,1
positive or something negative about the restaurant? Is it positive?||,Did you find something positive or negative about the restaurant?||,1,44.405,0
positive or something negative about the restaurant? Is it positive?||,Is the feedback about the restaurant positive or negative?||,2,37.900000000000034,0
positive or something negative about the restaurant? Is it positive?||,Was the restaurant experience positive or negative?||,3,6.35857142857148,0
positive or something negative about the restaurant? Is it positive?||,Was the experience at the restaurant good or bad?||,4,66.10000000000002,0
positive or something negative about the restaurant? Is it positive?||,Was your experience at the restaurant positive or negative?||,5,28.50000000000003,0
positive or something negative about the restaurant? Is it positive?||,Did you think the restaurant was good or bad?||,6,94.30000000000001,0
positive or something negative about the restaurant? Is it positive?||,Was the restaurant good or bad?||,7,87.94500000000002,0
positive or something negative about the restaurant? Is it positive?||,Was it good or bad?||,8,117.16000000000003,0
positive or something negative about the restaurant? Is it positive?||,Good or bad?||,9,119.19000000000003,0
"It's very clear. For us, it's very easy to do.|",This is straightforward. It's simple for us.|,9,82.42535714285715,0
"It's very clear. For us, it's very easy to do.|",It's evident and not difficult for us.|,8,66.7871428571429,0
"It's very clear. For us, it's very easy to do.|",It's obvious. Doing it is easy.|,7,62.79000000000002,0
"It's very clear. For us, it's very easy to do.|",It's quite apparent. It's not hard for us.|,6,97.025,0
"It's very clear. For us, it's very easy to do.|",It is evident to us and simple to perform.|,5,75.50000000000003,0
"It's very clear. For us, it's very easy to do.|","It is unmistakably clear. For us, it's straightforward.|",4,54.72500000000002,0
"It's very clear. For us, it's very easy to do.|",It's clear and we find it really easy to execute.|,3,78.24500000000002,0
"It's very clear. For us, it's very easy to do.|","This is undoubtedly clear to us, and it is simple to do.|",2,81.85500000000002,0
"It's very clear. For us, it's very easy to do.|","It is quite evident, and for us, executing it is not challenging.|",1,60.70500000000001,0
So one thing that we can think is maybe we\.|,"Possibly, we could consider one thing.\.|",1,62.79000000000002,0
So one thing that we can think is maybe we\.|,One idea might be for us to think.\.|,2,97.025,0
So one thing that we can think is maybe we\.|,We might consider one possible idea.\.|,3,34.59000000000003,1
So one thing that we can think is maybe we\.|,We could maybe think of a single idea.\.|,4,75.87500000000001,0
So one thing that we can think is maybe we\.|,"We could think of one idea, perhaps.\.|",5,82.42535714285715,0
So one thing that we can think is maybe we\.|,"Perhaps, we can think of one thing.\.|",6,106.59678571428573,0
So one thing that we can think is maybe we\.|,"One idea we could think about, perhaps.\.|",7,70.33964285714288,1
So one thing that we can think is maybe we\.|,"One thing to think about is, maybe.\.|",8,94.51107142857143,0
So one thing that we can think is maybe we\.|,One possible idea could be thought of.\.|,9,70.33964285714288,0
So one thing that we can think is maybe we\.|,"Perhaps, we could think of one thing.\.|",9,106.59678571428573,0
"Can develop algorithms that do the same. So actually, there's.\",It can create similar algorithms.\,9,32.56000000000003,0
"Can develop algorithms that do the same. So actually, there's.\","It can develop equivalent algorithms. Therefore, there is.\",8,33.57500000000002,0
"Can develop algorithms that do the same. So actually, there's.\",It is able to create similar algorithms. So.\,7,54.72500000000002,0
"Can develop algorithms that do the same. So actually, there's.\",The system can develop algorithms that are similar.\,6,29.515000000000015,0
"Can develop algorithms that do the same. So actually, there's.\","So, it can develop algorithms that perform the same function.\",5,52.86500000000001,1
"Can develop algorithms that do the same. So actually, there's.\","The algorithms it develops can perform similar tasks. So actually, there is.\",4,38.595,0
"Can develop algorithms that do the same. So actually, there's.\","It is possible to develop algorithms that achieve the same results. Actually, there remains.\",3,36.572857142857174,1
"Can develop algorithms that do the same. So actually, there's.\","The system can be developed to generate algorithms that can perform similar tasks. So, there exists.\",2,50.66500000000002,0
"Can develop algorithms that do the same. So actually, there's.\","It is feasible to engineer and create algorithms that can achieve comparable outcomes. Therefore, there is still.\",1,38.960441176470624,0
A lot of research in trying to capture sentiment from large datasets has been conducted over the past few years.\.|,Extensive research has gone into analyzing sentiment from large data sets in recent years.\.|,1,48.65857142857146,0
