original_sentence,summary,level,FRE,performance
"dropped a paper and some open source code in a forum on an email list and said, hey, I have.|","Shared paper and code on a forum, mentioning, ""hey, I have something"".|",3,74.805,0
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll explain aspects of the deep learning model we created as a baseline.|,4,56.97846153846157,0
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll exhibit some features of our baseline deep learning model.|,5,52.86500000000001,1
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll show details of our deep learning baseline model.|,6,66.10000000000002,1
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll share parts of our deep learning baseline model.|,7,75.50000000000003,1
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll share about our deep learning model.|,8,66.7871428571429,0
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll discuss our deep learning model.|,9,59.745000000000005,0
to show you a little bit about the deep learning model that we developed as a baseline to model this.|,I'll detail our model.|,1,54.72500000000002,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",The problem is addressed by a simple model. Here is the architecture representation.|,1,44.05288461538464,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",The issue was solved with a basic model. This is the architectural representation.|,2,44.05288461538464,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We tackled the problem with a simple model. Here shows the architecture.|,3,66.79500000000002,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We faced an issue using a simple model. This is the architecture shown.|,4,70.08365384615385,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We solved the problem using a basic model. Here is the architecture.|,5,66.79500000000002,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We dealt with the problem using a simple model. The diagram shows it.|,6,76.59134615384617,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We addressed the issue with a simple model. This is the architecture.|,7,66.79500000000002,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We used a simple model. This shows the architecture.|,8,70.66750000000002,0
"problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We used a simple model. Here is the structure.|,9,89.46750000000003,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|","The input is the image, and we know the target's location.\.|",9,78.19795454545455,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|",We input the image and know where the target is.\.|,8,91.78000000000003,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|","The image is input, and the target's location is known.\.|",7,74.86000000000003,1
"have as input the image, and we know the location of the target person that we are trying to recognize\.|",We use an image as input knowing the target person's location.\.|,6,62.81613636363636,1
"have as input the image, and we know the location of the target person that we are trying to recognize\.|","The image serves as input, and the exact location of the target individual known can be recognized.\.|",5,53.889852941176486,1
"have as input the image, and we know the location of the target person that we are trying to recognize\.|","The given image is the input, and the location, as well as the identity of the target person, is known to us and must be recognized.\.|",4,69.99384615384618,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|","As input, we possess the image and can ascertain the location of the target person whom we seek to recognize.\.|",3,65.555,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|",We input a visual representation and are cognizant of the spatial coordinates regarding the individual we aim to identify.\.|,2,14.634605263157908,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|","With the image provided as an input, the location of the person of interest can be determined and recognized by the system.\.|",1,61.07909090909095,0
"have as input the image, and we know the location of the target person that we are trying to recognize\.|",The input image allows us to pinpoint and recognize the position of the individual we are tasked with identifying.\.|,2,41.350394736842105,0
the emotion of. And then we have one module that is extracting person features. So it's fully convolutional and we\.|,The module extracts person features with full convolution.\.|,9,44.150000000000006,0
the emotion of. And then we have one module that is extracting person features. So it's fully convolutional and we\.|,"Our module, using full convolution, extracts features from individuals.\.|",7,4.867500000000007,0
the emotion of. And then we have one module that is extracting person features. So it's fully convolutional and we\.|,"This module, utilizing full convolution, extracts the features of individuals.\.|",6,7.180000000000035,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Retrieve features of the bounding box holding the person and use another module for context features.|,1,47.83250000000001,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,"Extract the bounding box features of the person, and another module for context features.|",2,47.59642857142859,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Extract bounding box features of the person; another module handles context features.|,3,32.504999999999995,1
extract features of the bounding box containing the person. And then we have another module which is the context features.|,"Get features of the person's bounding box, and another module for context.|",4,60.70500000000001,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Get features of the bounding box containing the person; another module is for context.|,5,53.639285714285734,1
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Extract the bounding box containing the person. Another module gathers context features.|,6,31.545000000000016,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Extract bounding box features and use another module for context features.|,7,41.8518181818182,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Extract the features of the bounding box. Use another module for context.|,8,66.79500000000002,0
extract features of the bounding box containing the person. And then we have another module which is the context features.|,Get bounding box features. Use context features module.|,9,54.72500000000002,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,"Takes the whole image, using a network to get enough features.\.|",2,70.50704545454548,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,This processes the entire image and extracts necessary features using the network.\.|,3,31.545000000000016,1
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,"It processes the whole image, extracting necessary features with a network.\.|",4,39.7434090909091,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,The network processes the entire image and extracts all needed features.\.|,5,39.7434090909091,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,The system takes the entire image and extracts all crucial features with the network.\.|,6,66.7871428571429,1
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,The network processes an image input and extracts essential features.\.|,7,32.56000000000003,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,"The system processes the entire image, extracting important features.\.|",8,4.867500000000007,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,It takes the entire image and extracts necessary features using a network.\.|,9,45.64500000000001,0
that takes as an input the whole image and extract also enough using a fully convolutional network features about the\.|,The system handles the entire image and extracts key features using a network.\.|,1,57.06826923076926,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","After merging features, a fully connected layer is utilized, separating balance recognition.\.|",1,-10.754999999999995,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","We combine features, use a connected layer, and separate balance recognition.\.|",2,24.36159090909092,1
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","The features are merged, followed by a connected layer, with balance recognition separated.\.|",3,31.037500000000023,1
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","We merge features, use a connected layer, and then separate balance recognition.\.|",4,38.595,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","Features are merged, followed by a connected layer, and balance recognition is separated.\.|",5,31.037500000000023,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","We merge features, use a connected layer, and separate the recognition of balance.\.|",6,44.05288461538464,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","First, features are merged, a connected layer is applied, and balance recognition is separated.\.|",7,36.572857142857174,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","We merge features, use a connected layer, and then separate the recognition of balance.\.|",8,48.65857142857146,0
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance,\.|","Merging features, applying a connected layer, and separating balance recognition.\.|",9,-9.73999999999998,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|",Land dominance and emotion categories are considered. We use regression as the loss function.\.|,1,44.98404761904763,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|","We consider land dominance, emotion categories, using regression loss function.\.|",2,7.180000000000035,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|",We include land dominance and emotion categories and use regression.\.|,3,32.56000000000003,1
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|",Emotion categories and land dominance are used. We use regression loss function.\.|,4,47.67500000000001,1
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|",We use regression loss function with emotion categories and land dominance included.\.|,5,31.545000000000016,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|",We use land dominance and emotion categories with regression loss.\.|,6,41.02000000000004,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|","We consider land dominance, emotion categories. We use regression.\.|",7,15.79000000000002,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|",We use regression for land dominance and emotion categories.\.|,8,33.067500000000024,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|","We use land dominance, emotion categories and regression.\.|",9,23.00000000000003,0
"and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because\.|","We use land dominance, emotion, and regression.\.|",1,46.1682142857143,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|",We found the best way to model data from our experiments.|,9,64.9245454545455,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|",Our experiments showed it was optimal to model data.|,8,37.900000000000034,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|",The best data modeling method was found through experiments.|,7,47.30000000000004,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|","In our experiments, we identified the best way to model the data.|",6,46.60500000000002,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|",We conducted experiments and identified the optimal method for modeling the data.|,5,11.355000000000018,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|","The data modeling process, identified as most effective through our experiments, was deemed superior.|",4,11.339285714285722,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|","Experiments led us to determine the best way to model our data, and it proved to be highly effective in our research.|",3,49.91409090909093,0
"from our experiments, we saw that it was the best way to model our data. So these are the type.|","The optimal technique for modeling our data was determined through extensive experiments, and it has been shown to be the most accurate and reliable approach.|",2,29.180000000000007,1
"from our experiments, we saw that it was the best way to model our data. So these are the type.|","Based on rigorous experimentation, we concluded that the most efficient and accurate method to model our data was the one that consistently yielded the best results.|",1,24.260384615384652,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",Here are our results. These images show anticipation recognition.|,9,14.267500000000013,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",The results show these types of images which recognize anticipation.|,8,35.94500000000002,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",Here are the results. These images are recognition of anticipation.|,7,32.56000000000003,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",These are the results and the images. They recognize anticipation.|,6,41.02000000000004,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",The results are shown in these images. They recognize anticipation.|,5,41.02000000000004,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",These images show the results we get. They anticipate recognition.|,4,41.02000000000004,1
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",Here are the results we get. The images are for recognition of anticipation.|,3,50.56057692307695,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",The type of images shown is related to the recognition of anticipation in the results we get.|,2,45.26235294117649,0
"of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","These images we obtain represent the recognition of anticipation, showing the outcomes we achieve.|",1,17.382142857142867,1
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","These instances evoke great excitement, engagement, and confidence, as well as a sense of recognition, pleasure, happiness, and affection.\.|",1,36.89776315789476,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","This case brings excitement and confidence, while another shows recognition and affection.\.|",2,38.595,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","Excitement and confidence in this case, and recognition and affection in the other.\.|",3,50.56057692307695,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","Confidence and happiness show in different examples, with engagement and affection noted.\.|",4,24.495000000000005,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","This case shows excitement and confidence, while another shows recognition and affection.\.|",5,38.595,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","There is excitement and confidence in one case, and recognition and affection in another.\.|",6,48.65857142857146,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","Excitement and confidence here, recognition and affection there.\.|",7,23.00000000000003,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","Excitement here, recognition there.\.|",8,14.455000000000013,0
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other\.|","Excitement here, recognition elsewhere.\.|",9,-6.694999999999993,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This picture is difficult because the system recognizes happiness, but there is no visible face.|",1,39.33000000000001,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This picture is tough; the system recognizes happiness, but the face is hidden.|",2,56.97846153846157,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|",The image is challenging as the system detects happiness without a face showing.|,3,50.470769230769264,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|",It's a challenging picture because the system detects happiness without a visible face.|,4,37.455384615384645,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This picture is tricky; the system finds happiness, but you cannot see a face.|",5,71.76785714285715,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This image is challenging; the system sees happiness, but no face is visible.|",6,56.97846153846157,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This picture is tricky because the system identifies happiness, yet no face is seen.|",7,53.639285714285734,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|",It's a tricky picture; the system sees happiness but not a face.|,8,74.805,0
"picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","The system sees happiness in this picture, but no visible face.|",9,64.9245454545455,0
So clearly somehow it's extracting some information about the context and the situation.|,It's extracting context and situation information clearly.|,9,-5.727142857142809,0
Here another interesting example where for this.|,This is another interesting example.|,9,15.640000000000015,0
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt pleasure, affection, and happiness, but the other person did not.|",1,63.486153846153854,0
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt emotions like pleasure and happiness, but not the other person.|",2,63.486153846153854,0
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy experienced emotions of pleasure and happiness, but the other person did not.|",3,47.59642857142859,0
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt happy and affectionate, but the other person did not.|",4,67.75500000000001,0
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt happiness and affection, unlike the other person.|",5,52.86500000000001,1
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt happy and affectionate, but the other person did not.|",6,67.75500000000001,1
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt pleasure and happiness, unlike the other person.|",7,61.32500000000002,0
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","The guy felt happy, but the other person did not.|",8,86.70500000000001,1
"guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|",The guy felt happy; the other did not.|,9,92.965,1
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","A mess occurred, recognizing almost everything possible, indicating incomplete information.|",1,-31.734999999999985,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","It is a mess, recognizing almost everything, showing incomplete info.|",2,27.485000000000014,1
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","The mess recognized almost everything, indicating some info is missing.|",3,27.485000000000014,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","It is messy, recognizing nearly everything, yet not all info is there.|",4,53.655,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","Messy and recognizing nearly everything, showing incomplete info.|",5,-2.2099999999999795,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","The mess recognized almost everything, showing some info was missing.|",6,44.405,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|",It is a mess and recognized almost everything but missed some info.|,7,67.75500000000001,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","It is messy, recognizing nearly everything but missing some info.|",8,35.94500000000002,0
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming.|","A mess, recognizing nearly everything and missing some info.|",9,37.900000000000034,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|","Solely from context, combining context and person creates output.|",1,37.900000000000034,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|","Only context alone, but together with a person, forms the output.|",2,57.23363636363638,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|",Context alone does not create the output; it involves the person too.|,5,67.75500000000001,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|","The output derives from the context and the person, not solely from context.|",6,69.99384615384618,1
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|","Both context and the person together create the output, not just context.|",7,60.70500000000001,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|","The output comes from both context and person, not only from context.|",8,74.805,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|",The output is due to both context and person.|,9,84.90000000000003,0
"just from the context, but it's the combination of the context and the person which actually creates the output. So.|",Both the context and the person make the output.|,1,84.90000000000003,0
"the truth is that this system is not working very well, so this is the first attempt in trying to.|","This system is not working well, so we are trying to fix it for the first time.|",4,90.05058823529413,0
"the truth is that this system is not working very well, so this is the first attempt in trying to.|","This system is not working properly, so this is our first try to fix it.|",5,84.45000000000003,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","Identify emotions through facial, personal, and situational cues. This is our starting point.|",9,24.529807692307713,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","To understand emotions, we look beyond the face to include context. This is our baseline.|",8,58.2225,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","Emotions are identified using face, individual context, and situational factors. This is our primary baseline.|",6,-3.8174999999999955,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","We use facial expressions, personal context, and situational factors to recognize emotions. This is our initial baseline.|",5,14.07808823529416,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","To recognize emotions, we consider facial expressions, personal contexts, and situations. This is considered to be our baseline approach.|",4,27.992500000000007,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","Our first baseline is recognizing emotions through face, person, and situation. This is an introductory step.|",3,34.80250000000001,1
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","To recognize emotions accurately, we need to go beyond facial cues and take into account personal and situational context. This is our initial benchmark.|",2,36.03,0
"Recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","Recognizing emotions involves considering the face, the individual's personal context, and the situational context. This is our preliminary baseline for understanding emotions.|",1,-11.98454545454544,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Conducting this project in various directions led to the Red House restaurant in Cambridge, Massachusetts, USA.|",1,31.97,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Taking the project in various directions, we saw the Red House in Cambridge, MA, USA.|",2,61.890000000000015,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Exploring different paths for the project, we encountered the Red House in Cambridge, MA, USA.|",3,56.25000000000003,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Diversifying the project's direction, we found the Red House in Cambridge, Massachusetts.|",4,32.504999999999995,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","Shifting the project to different directions, we found the Red House in Cambridge, Massachusetts.|",5,47.59642857142859,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","The project led us to the Red House in Cambridge, Massachusetts.|",6,72.61545454545457,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","The project reaches the Red House in Cambridge, Massachusetts.|",7,56.70000000000002,0
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","The Red House in Cambridge, MA is a project result.|",8,86.70500000000001,1
"progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So.|","We visited the Red House in Cambridge, MA.|",9,82.39000000000001,0
If you go to this restaurant and you never went to this restaurant and you want to know how this\.|,"Should you be curious and have never been, you might like trying this restaurant\.|",3,71.76785714285715,0
If you go to this restaurant and you never went to this restaurant and you want to know how this\.|,"If you have yet to visit, try this restaurant if you are curious about it\.|",2,73.17000000000003,0
If you go to this restaurant and you never went to this restaurant and you want to know how this\.|,If you have curiosity about this restaurant for the first time\.|,1,57.23363636363638,0
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of.|",You look up a restaurant online to see reviews.|,8,75.50000000000003,0
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of.|",Example: find the restaurant and read reviews online.|,7,50.66500000000002,0
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of.|","To understand, you search this restaurant online, read reviews.|",6,56.70000000000002,0
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of.|","When you research a restaurant online and read many reviews, you understand how it works.|",4,61.890000000000015,0
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of.|","For example, you search this restaurant online and discover countless reviews, which reveals how it functions.|",2,47.83250000000001,0
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of.|",This illustrates an instance where one might search for the restaurant online and discover myriad reviews.|,1,47.83250000000001,0
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|",This review focuses on the Red House restaurant.\.|,9,65.30000000000001,0
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|",This small part of the review examines the Red House.\.|,6,91.78000000000003,0
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|","In this focused section, the review critiques the Red House.\.|",5,83.32000000000004,0
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|",Let us now delve into a part of the review about the Red House restaurant.\.|,4,86.42250000000001,0
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|",This particular section of the article delves deeply into an evaluation of the dining experience at the Red House restaurant.\.|,3,35.94500000000002,1
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|","This complex segment examines a detailed and thorough evaluation of the Red House restaurant, investigating its numerous features and services.\.|",1,23.255000000000024,0
"a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here\.|","This analysis closely scrutinizes a section of the review written about the Red House restaurant, focusing deeply on its amenities, food, and customer service.\.|",1,32.504999999999995,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|",This delightful place has a terrific menu and cocktails with an unpretentious atmosphere of locals and professors.|,1,35.309411764705914,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|",A delight with a great menu and cocktails in an unpretentious environment of locals and professors.|,3,42.545000000000016,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|","Enjoy a great menu, craft cocktails, and a local, relaxed vibe where professors also hang out.|",4,63.69500000000001,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|","Delightful place with excellent menu and drinks, with local, relaxed atmosphere. Professors join in.|",5,48.65857142857146,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|",Enjoy the terrific menu and craft cocktails in a relaxed setting favored by locals and professors.|,7,47.83250000000001,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|","This place delights with its great menu and craft cocktails, attracting locals and professors.|",8,59.68214285714288,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|","Delightful spot with great menu and cocktails, relaxed atmosphere for locals and professors.|",9,43.963076923076954,0
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over.|",Delightful spot. Great menu. Craft cocktails. Relaxed atmosphere with locals and professors.|,1,48.690000000000026,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We read these reviews to decide if we want to go for dinner.|,1,89.51692307692309,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","Consulting reviews, we decide whether to go for dinner.|",2,56.70000000000002,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","From these reviews, we decide whether or not to go to dinner.|",3,81.85500000000002,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We look at reviews to choose whether to go for dinner.|,4,87.99727272727276,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We decide on dinner based on reading these reviews.|,5,75.50000000000003,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We read reviews to decide if we want to go to dinner.|,6,88.905,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We read reviews to decide whether to go to dinner.|,7,78.24500000000002,1
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We read reviews to decide if we go to dinner.|,8,86.70500000000001,1
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We read reviews to decide on dinner.|,9,78.87285714285717,0
"dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|",We read reviews to choose dinner.|,1,87.94500000000002,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Go to the restaurant or not. We capture the idea if it is good.\.|,1,87.28404761904761,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Go to the restaurant or not. We get the idea of its quality.\.|,2,78.79051282051283,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Visit the restaurant or not. We understand if it's good.\.|,3,76.55166666666669,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Should we go to the restaurant? We know if it's good.\.|,4,103.13151515151516,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Should we go to the restaurant or not? We know its quality.\.|,5,89.97500000000002,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,"Should we visit this restaurant or not? Somehow, we get if it's good.\.|",6,91.80589743589745,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,"Should we visit this place or not? Somehow, we know if it's good.\.|",7,104.82128205128207,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Should we go or not? We can tell if the restaurant is good.\.|,8,104.82128205128207,0
to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it\.|,Should we go to this restaurant? We know if it's good.\.|,9,103.13151515151516,0
"is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there.|",It does not tell whether this is a good restaurant and you should go or not.|,4,90.13250000000001,0
