original_sentence,summary,level,FRE,performance,performance,performance
"So what we did, it's a very simple model. This is the representation of the architecture.","We created a simple model, and this shows it.",5,75.50000000000003,0,0,0
"So what we did, it's a very simple model. This is the representation of the architecture.","We made a simple model, shown by this.",6,92.965,0,0,0
"So what we did, it's a very simple model. This is the representation of the architecture.","We made a simple model, and this represents it.",7,75.50000000000003,1,1,1
"So what we did, it's a very simple model. This is the representation of the architecture.","We built a simple model, which this illustrates.",8,61.24000000000001,0,0,0
"So what we did, it's a very simple model. This is the representation of the architecture.",We made a simple model; this shows it.,9,92.965,1,1,1
"So what we did, it's a very simple model. This is the representation of the architecture.",We did a basic model; this shows it.,1,92.965,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","Essentially, our input is an image, and we know the target person's location to recognize emotion; a module extracts person features.",1,28.40571428571431,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.",Our system gets an image and locates where the target person is for emotion recognition. A separate module extracts features of the person.,2,48.032065217391334,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","We input the image, and we know the target person's location to recognize emotion. A module then extracts person features.",3,48.63500000000002,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","We input an image, know the target's location, and recognize emotion. A module extracts features.",4,41.30250000000001,1,1,1
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","We get an image, locate the person, and recognize emotion. A module extracts features.",5,48.65857142857146,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","We use an image, find the person, and recognize their emotion. One module extracts features.",6,58.2225,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","We take an image, locate the person, and read their emotion. A module extracts their features.",7,66.5275,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.",We input an image and find the person to recognize their emotion. One module extracts features.,8,55.952500000000015,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.",We get an image to find the person and recognize emotion. A module extracts features.,9,58.2225,0,0,0
"So basically, we have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features.","We input an image, find the person, and recognize emotion. A module extracts features.",1,48.65857142857146,0,0,0
And then we merge these features. We have one fully connected layer.,"The features are merged, and a connected layer follows.",1,56.70000000000002,0,0,0
And then we merge these features. We have one fully connected layer.,Features are next merged into a single layer.,2,71.81500000000001,0,0,0
And then we merge these features. We have one fully connected layer.,We merge features and add one connected layer.,3,71.81500000000001,0,0,0
And then we merge these features. We have one fully connected layer.,Features are merged into one connected layer.,4,54.70142857142861,0,0,0
And then we merge these features. We have one fully connected layer.,We merge all features and add one layer.,5,92.965,0,0,0
And then we merge these features. We have one fully connected layer.,The features are merged into one main layer.,6,82.39000000000001,0,0,0
And then we merge these features. We have one fully connected layer.,"We merge features, forming a single layer.",7,54.70142857142861,0,0,0
And then we merge these features. We have one fully connected layer.,Features merge into one connected layer.,8,45.64500000000001,0,0,0
And then we merge these features. We have one fully connected layer.,The features are merged and become one layer.,9,82.39000000000001,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","We distinguish balance, land dominance, and emotions, using regression loss due to its effectiveness in our tests.",9,35.309411764705914,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","We separate the recognition of balance, land dominance, and emotions, using regression due to its success in our trials.",8,36.1605263157895,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","We split balance, land dominance, and emotion recognition. Regression was the best loss function found in our tests.",7,56.70000000000002,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","We divided balance, land dominance, and emotion recognition. Our experiments showed regression as the best loss function.",6,29.00750000000002,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","Balance, land dominance, and emotion recognition are separated. We found regression is the best loss function in our experiments.",5,32.44513157894738,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","Recognition of balance, land dominance, and emotions are separated. Regression is the best loss function as per our experiments.",4,32.44513157894738,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","We separate balance, land dominance, and emotion recognition. We use regression for the loss function because our tests showed it works best.",3,53.388181818181835,0,0,0
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data.","Recognition is separated into balance, land dominance, and emotional categories, using regression loss since it proved best in our trials.",2,17.335000000000036,0,0,0
So these are the type of results that we get.,These are the kind of results we obtain.,1,92.965,0,0,0
So these are the type of images that we get.,These are the images we obtain.,2,73.84500000000001,0,0,0
So these are the type of results that we get.,We achieve these types of results.,3,87.94500000000002,0,0,0
So these are the type of images that we get.,The images we get are of this kind.,4,92.965,0,0,0
So these are the type of results that we get.,Here are the results we get.,5,102.045,0,0,0
So these are the type of images that we get.,Here are the images we get.,6,87.94500000000002,0,0,0
So these are the type of results that we get.,We get these types of results.,7,102.045,0,0,0
So these are the type of images that we get.,We get these images.,8,75.87500000000001,0,0,0
So these are the type of results that we get.,We get these results.,9,97.025,1,1,1
So these are the type of images that we get.,These are the images we get.,1,87.94500000000002,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","This shows anticipation, excitement, engagement, and confidence. Another shows pleasure, happiness, and affection.",9,5.006730769230813,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.",This shows anticipation and excitement. Another shows pleasure and happiness.,8,24.100000000000023,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","Recognizing anticipation, excitement, and confidence. Showing pleasure and happiness in the other picture.",7,5.006730769230813,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","In this case, anticipation and excitement are recognized. The other picture shows pleasure and happiness.",6,41.30250000000001,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.",This example shows anticipation and excitement. The other demonstrates pleasure and happiness.,5,17.44500000000002,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","Recognition is given to anticipation, excitement, engagement, and confidence here. The other picture demonstrates pleasure and happiness.",4,9.101617647058845,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","Recognition in this case includes anticipation, excitement, and confidence. The other image shows another recognition of pleasure and happiness.",3,14.634605263157908,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","This instance is recognizing anticipation, excitement, engagement, and confidence. The alternative example showcases recognition of pleasure and happiness.",2,-13.799999999999983,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","In this case, recognition is an anticipation, excitement, engagement, and confidence. In the other example, recognition includes pleasure and happiness.",2,14.795000000000016,0,0,0
"This is recognition of anticipation, excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture.","This situation reflects recognition as anticipation, excitement, engagement, and confidence. The other reflects recognition as pleasure and happiness.",1,-4.399999999999977,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|","This is challenging: the system recognized happiness without seeing the face, so it must be extracting context.|",1,45.26235294117649,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|","It's hard; the system recognized happiness without seeing the face, extracting context and situation information.|",2,16.77000000000001,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|","It's tough; the system recognized happiness without a face, getting context information.|",3,32.504999999999995,1,1,1
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|","It is challenging; the system recognized happiness without seeing the face, extracting context.|",4,30.947692307692336,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|","It's challenging: the system recognized happiness without seeing the face, using context.|",5,32.504999999999995,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|",It is tough; the system saw happiness without seeing a face and used context.|,6,71.76785714285715,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|","It is hard; the system saw happiness without a face, using context clues.|",7,69.99384615384618,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|",It is hard; the system recognized happiness using context without seeing a face.|,8,50.470769230769264,0,0,0
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. So clearly somehow it's extracting some information about the context and the situation.|",The system recognized happiness without a face using context.|,9,37.900000000000034,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.",This example shows that emotion recognition varies by person.,9,28.50000000000003,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.",This example indicates that emotional recognition differs between individuals.,8,-37.299999999999955,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.",The example shows emotional recognition results from both context and individual differences.,7,-9.794999999999959,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.","Emotional recognition varies because of context and individual perception, as shown in this example.",6,5.296428571428578,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.",This example shows people recognize emotions differently due to both context and individual perception.,5,11.339285714285722,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.",The example illustrates that emotional recognition outcomes vary among individuals because of context and individual perception.,4,-26.192499999999995,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.","The example illustrates that outcomes of emotional recognition vary significantly among individuals, depending on the combination of context and individual perception.",3,-32.022857142857134,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.","This example shows considerable individual variations in emotional recognition, influenced by both the context and individual perception.",2,-34.36117647058819,0,0,0
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output.","This example demonstrates considerable variation in emotional recognition, influenced by context and individual differences, impacting the overall process.",1,-46.434999999999974,0,0,0
So this is our first baseline. We are progressing this project in different directions.,This is the first baseline. The project will progress in various directions.,1,59.745000000000005,0,0,0
So this is our first baseline. We are progressing this project in different directions.,This is our initial baseline. The project is moving in multiple directions.,2,38.595,0,0,0
So this is our first baseline. We are progressing this project in different directions.,This is our first reference point. The project evolves in several ways.,3,73.84500000000001,0,0,0
So this is our first baseline. We are progressing this project in different directions.,Our first baseline is set. The project advances in many directions.,4,55.12522727272727,0,0,0
So this is our first baseline. We are progressing this project in different directions.,This marks our starting baseline. We're advancing the project in various ways.,5,52.69500000000002,1,1,1
So this is our first baseline. We are progressing this project in different directions.,This is our first baseline. The project is heading in many directions.,8,59.745000000000005,0,0,0
So this is our first baseline. We are progressing this project in different directions.,Our initial baseline is here. The project moves in various directions.,9,47.434318181818185,0,0,0
So this is our first baseline. We are progressing this project in different directions.,This first baseline is set. The project advances in many ways.,1,78.19795454545455,0,0,0
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.","The Red House restaurant is located in Cambridge, Massachusetts. You can find reviews online if you want to learn more about it.",8,68.77000000000002,0,0,0
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.","To understand the Red House restaurant in Cambridge, MA, simply search for it online for reviews.",6,63.69500000000001,1,1,1
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.","The Red House restaurant in Cambridge, Massachusetts can be researched online through reviews.",5,50.470769230769264,1,1,1
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.","Research the Red House restaurant in Cambridge, MA using online reviews.",4,57.23363636363638,0,0,0
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.",The Red House restaurant: read online reviews.,2,66.7871428571429,0,0,0
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.",Reviews for the Red House restaurant.,1,73.84500000000001,0,0,0
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews.",Reviews for Red House.,1,97.025,0,0,0
"So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review.|",This is a review of the Red House restaurant. Let's focus on a part of it.,9,92.965,1,1,1
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","The review mentions it's delightful, with a great menu and cocktails, and a relaxed atmosphere of locals and professors.|",1,49.518421052631595,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","A delightful review with a great menu, excellent craft cocktails, and an unpretentious atmosphere of locals and professors.|",3,33.465,1,1,1
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","Review delights with its terrific menu, craft cocktails, and relaxed atmosphere of locals and professors.|",4,39.33000000000001,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","Delightful review: great menu, craft cocktails, and a relaxed atmosphere with locals and professors.|",5,41.553571428571445,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","The review is delightful, with a great menu, craft cocktails, and a friendly atmosphere of locals and professors.|",6,52.265000000000015,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|",Delightful review with a terrific menu and craft cocktails in a relaxed atmosphere of locals and professors.|,7,40.2858823529412,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","Delightful review: a terrific menu, craft cocktails, and atmosphere with locals and professors.|",8,30.947692307692336,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","A delightful review with great menu, craft cocktails, and friendly atmosphere of locals and professors.|",9,44.97000000000003,0,0,0
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner.|","Delightful review: great menu, craft cocktails, and friendly atmosphere of locals and professors.|",9,37.455384615384645,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.",We read reviews and decide if we want to visit the restaurant.,9,74.805,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.",We read reviews to decide if the restaurant is good.,8,78.24500000000002,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.","By reading reviews, we decide to visit restaurants.",7,50.66500000000002,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.",Reviews help us decide if a restaurant is worth visiting.,6,61.32500000000002,1,1,1
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.",We read reviews and decide on visiting the restaurant based on them.,5,67.75500000000001,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.",We rely on reviews to make a decision about whether to go to the restaurant.,4,61.890000000000015,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.",Reading reviews informs our choice of dining at a particular restaurant.,3,34.160909090909115,1,1,1
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.","We read the reviews and from these reviews, we then decide whether we want to go to the restaurant or not. Somehow, we understand whether the restaurant is good or not through reading these reviews.",2,70.63250000000004,0,0,0
"Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not.","We read various reviews and, based on these reviews, we determine if the restaurant is worth our visit. We are able to understand whether the restaurant is good or not.",1,61.890000000000015,0,0,0
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant?|","It does not say this is a good or bad restaurant, so can you tell if the writer feels positive or negative?|",9,72.9868181818182,0,0,0
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant?|",It does not mention if the restaurant is good or bad; can you determine if the author feels positive or negative?|,7,60.634285714285724,0,0,0
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant?|",The text does not indicate if the restaurant is good or bad; can you deduce if the writer feels positively or negatively?|,4,49.91409090909093,1,1,1
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant?|",It does not say if the eatery is good or bad. Can you infer the writer's mood as positive or negative?|,1,79.34892857142859,0,0,0
Is it positive? It's very clear.,Is it positive? It's very plain.,1,76.89000000000003,0,0,0
Is it positive? It's very clear.,Is it good? It's very clear.,2,105.09000000000002,0,0,0
Is it positive? It's very clear.,Is it positive? It's quite clear.,3,90.99000000000004,0,0,0
Is it positive? It's very clear.,Is it positive? It's completely obvious.,4,34.59000000000003,0,0,0
Is it positive? It's very clear.,Is it positive? It is very clear.,5,82.42535714285715,0,0,0
Is it positive? It's very clear.,Is it positive? It's very evident.,7,48.690000000000026,0,0,0
Is it positive? It's very clear.,Is it positive? It is very clear.,8,82.42535714285715,1,1,1
Is it positive? It's very clear.,Is it positive? It's very clear.,9,76.89000000000003,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",The task is easy for us. We could create algorithms to do it.,9,83.09903846153848,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",This task is simple for us. We should develop similar algorithms.,8,62.81613636363636,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",This task is simple for us. We could create similar algorithms.,7,70.50704545454548,1,1,1
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",The job is easy. We could make algorithms to do it.,6,85.88886363636365,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",This task is simple. We can develop similar algorithms.,5,51.867500000000035,1,1,1
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",The task is not difficult. We might create similar algorithms.,4,57.940000000000026,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.",This task feels simple for us. Creating algorithms to do it seems probable.,3,63.57596153846157,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.","Given the simplicity of this task for us, we could develop corresponding algorithms.",2,37.455384615384645,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.","Considering how easy this task is, we may construct corresponding algorithms.",2,34.160909090909115,0,0,0
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same.","Given the simplicity found in this task, it is conceivable to create corresponding algorithms.",1,29.467857142857156,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|","Much research has been done to capture sentiment in text, known as sentiment analysis.|",8,53.639285714285734,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|","Many studies focus on capturing sentiment from text, termed sentiment analysis.|",7,18.77909090909094,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|","A lot of research works on capturing sentiment from text, called sentiment analysis.|",6,43.963076923076954,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|",Capturing sentiment from text involves substantial research termed sentiment analysis.|,5,2.105000000000018,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|",Sentiment analysis involves numerous studies to capture sentiment from text.|,4,10.564999999999998,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|","Numerous studies aim to capture sentiment from text, known as sentiment analysis.|",3,32.504999999999995,1,1,1
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|","Research frequently attempts to capture sentiment from text, termed sentiment analysis.|",2,18.77909090909094,0,0,0
"So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.|",Research to capture sentiment from text is called sentiment analysis.|,1,35.94500000000002,0,0,0
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","The MIT media lab created it, not my team, focusing on social machines.",2,43.963076923076954,0,0,0
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","Developed by MIT media lab, not my group in effective computing, for social machines.",3,35.5107142857143,1,1,1
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","Created by MIT media lab, not by my team; it involves social machines.",5,50.470769230769264,1,1,1
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","Created at MIT media lab, not my team in computing, it involves social machines.",6,41.553571428571445,0,0,0
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","Developed in MIT media lab, not by effective computing group, focusing on social machines.",7,23.42500000000001,0,0,0
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","MIT media lab made it, not our group; it focuses on social machines.",8,50.470769230769264,0,0,0
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","MIT media lab developed it, not my group; it's for social machines.",9,53.655,0,0,0
"It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines.","Created at MIT media lab, not my team. It focuses on social machines.",1,50.56057692307695,0,0,0
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,This method has a simple concept supported by vast data and deep learning.|,8,63.486153846153854,0,0,0
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,"This is a simple method, powered by ample data and AI.|",7,72.61545454545457,1,1,1
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,The method is simple but relies on extensive data and AI.|,6,64.9245454545455,1,1,1
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,This simple method uses extensive data and deep learning.|,5,47.30000000000004,0,0,0
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,"The method seems simple, but it uses massive data and deep learning.|",3,67.75500000000001,0,0,0
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,"Although this method appears simple, it relies on abundant data and deep learning.|",2,50.470769230769264,0,0,0
And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning.|,The method may seem simple yet is grounded in extensive data and deep learning.|,1,65.72500000000001,0,0,0
"And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.",Deep learning architecture's code and demo are online; this is a screen capture.,1,63.486153846153854,0,0,0
"And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.",They have a deep learning code and a demo; here is a screen capture.,2,89.89642857142859,0,0,0
"And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.","This image shows the online demo of their deep learning architecture, which is available.",6,47.59642857142859,0,0,0
So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.,"The model works well, and similar models also work well for tech sentiment analysis.",1,47.59642857142859,0,0,0
So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.,"This is effective, and similar models also perform well for tech sentiment analysis.",2,30.947692307692336,0,0,0
So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.,"This is functioning well, and similar models also work well for tech sentiment analysis.",3,41.553571428571445,0,0,0
So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.,"This model works fine, and other similar models are also good for tech sentiment analysis.",4,44.97000000000003,1,1,1
So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.,"The model works well, and similar models also work well for analyzing tech sentiment.",5,47.59642857142859,0,0,0
So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.,"This works well, and other models are similar and effective for tech sentiment analysis.",6,41.553571428571445,0,0,0
