original_sentence,summary,level
So it's fully convolutional and we extract features of the bounding box containing the person. And then we have another module which is the context features that takes as an input the whole image and extract also enough using a fully convolutional network features about the context. And then we merge these features. We have one fully connected layer. ,"Using a fully convolutional network, we get features from the bounding box and context, then combine them with a connected layer. ",3
So it's fully convolutional and we extract features of the bounding box containing the person. And then we have another module which is the context features that takes as an input the whole image and extract also enough using a fully convolutional network features about the context. And then we merge these features. We have one fully connected layer. ,"We extract features of the bounding box and context using a convolutional network, and merge them with a connected layer. ",2
So it's fully convolutional and we extract features of the bounding box containing the person. And then we have another module which is the context features that takes as an input the whole image and extract also enough using a fully convolutional network features about the context. And then we merge these features. We have one fully connected layer. ,"Features are extracted from the box and context using a convolutional network, then they are combined and connected. ",1
So it's fully convolutional and we extract features of the bounding box containing the person. And then we have another module which is the context features that takes as an input the whole image and extract also enough using a fully convolutional network features about the context. And then we merge these features. We have one fully connected layer. ,"We take features from the bounding box and context using a convolutional network, then combine them into one connected layer. ",1
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We distinguish balance, land dominance, and emotion categories. The regression loss function models our data best. Here are the results and images we obtain. ",9
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We identify balance, land dominance, and emotions differently. Regression loss functions fit our data best based on our tests. Here are our results and images. ",8
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We categorize balance, land dominance, and emotions. Regression loss functions work best for our data, based on our experiments. These are the results and images. ",7
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We separate balance, land dominance, and emotion recognition. Our experiments showed that regression loss functions model our data best. Here are the results and images. ",6
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We distinguish balance, land dominance, and emotion categories separately. Regression loss functions were best for our data modeling. These are the results and images obtained. ",5
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We differentiate the recognition of balance, land dominance, and emotional categories. Based on experiments, regression loss functions suit our data best. These are the derived results and images. ",4
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We separate the recognition of balance, land dominance, and emotion categories. Our experiments found regression loss functions the most suitable for data modeling. These are the results and images produced. ",3
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We differentiate the recognition of balance, land dominance, and emotion categories. According to our experiments, regression loss functions model our data optimally. We obtain these results and images. ",2
"And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get.. ","We distinguish balance, land dominance, and emotion categories. Based on our experiments, regression loss functions are optimal for modeling our data. These results and images are produced. ",1
"This is recognition of anticipation, excitement, engagement, and confidence in this case. ",This shows awareness of excitement and engagement here. ,9
"This is another example of recognition, pleasure, happiness, and affection in this other picture. ",Here is another example of recognizing happiness and pleasure. ,8
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. ","It's challenging, but it recognized happiness without seeing the face. ",7
So clearly somehow it's extracting some information about the context and the situation. ,It clearly gets some details about the situation. ,9
"This is recognition of anticipation, excitement, engagement, and confidence in this case. ",It recognizes anticipation and confidence here. ,8
"This is another example of recognition, pleasure, happiness, and affection in this other picture. ",Here is another example of recognizing joy and affection. ,7
"Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face. ","It was tough, but it saw happiness even without a face. ",6
So clearly somehow it's extracting some information about the context and the situation. ,It's clearly pulling information from the context. ,7
"This is recognition of anticipation, excitement, engagement, and confidence in this case. ",This shows recognition of excitement and confidence here. ,8
"This is another example of recognition, pleasure, happiness, and affection in this other picture. ",This image also shows recognition of joy and affection. ,7
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. ","Here is another example: for one person, emotion recognition felt like pleasure, affection, and happiness, but for another, it was chaotic and identified almost everything possible, demonstrating that the output depends on both context and person. ",1
"So the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. ","The truth is that this system is not performing well, and this is the first attempt to recognize emotions using both facial and situational context. ",2
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. ","In one case, emotion recognition was pleasant and happy, but for another, it felt messy and recognized everything, indicating that both context and the person influence the output. ",3
"So the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. ","The system is not functioning well, as this is the initial attempt at emotion recognition using face, person, and situational context. ",4
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. ","One person found emotion recognition as pleasant, while another saw it as chaotic, showing that both context and person affect the results. ",5
"So the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. ","This system is not very effective and it is the first try at recognizing emotions using face, person, and context. ",6
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. ","For one, emotion recognition felt happy, but for another, it was chaotic, showing that both context and person affect results. ",7
"So the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. ",This system is not yet effective; it's the first effort to recognize emotions using face and situational context. ,8
"Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. ","For one person, emotion recognition was pleasant, while for another, it was chaotic, showing that both context and person matter. ",9
"So the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. ",This system is not working well; it's the first attempt to recognize emotions using face and context. ,1
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","The Red House is a restaurant in Cambridge, Massachusetts. If you want to know more about it, you can Google its reviews. Here is a piece of one review. ",9
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","Found in Cambridge, Massachusetts, the Red House restaurant has online reviews that provide details if you're interested. Here’s a snippet from one such review. ",8
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","The Red House restaurant in Cambridge, Massachusetts has reviews online. If you're curious, you may find these useful. Here is a review excerpt. ",7
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","If you seek information about the Red House in Cambridge, Massachusetts, Google its reviews. Here is a snippet from a review. ",6
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","The Red House restaurant is found in Cambridge, Massachusetts. If curious, you can read reviews online. Here's one. ",5
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","In Cambridge, Massachusetts, the Red House restaurant has reviews online for new visitors. Check out this review. ",4
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","The Red House in Cambridge, Massachusetts, has reviews online for new visitors. Focus on this review. ",3
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","Red House restaurant in Cambridge, Massachusetts has reviews online. Here's one. ",2
"So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. ","Red House, Cambridge, Massachusetts, has online reviews. Here’s one. ",1
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews say the restaurant has a delightful menu, great cocktails, and a relaxed atmosphere with locals and professors. From such reviews, we decide if we want to go and understand if the restaurant is good. ",9
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews highlight a delightful menu, superb cocktails, and a friendly environment with locals and professors. These reviews help us decide if the restaurant is good. ",8
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews mention a nice menu, fine cocktails, and friendly environment with locals and professors. We use these reviews to decide if the restaurant is good. ",7
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews praise the delightful menu, good cocktails, and relaxed atmosphere with locals and professors. These reviews determine if we visit. ",6
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews highlight a delightful menu, good cocktails, and a casual atmosphere with locals and professors. These reviews help us decide if the restaurant is good. ",5
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews describe a delightful menu, good cocktails, and an easy atmosphere with locals and teachers. Reviews help us decide on this restaurant’s quality. ",4
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews show a delightful menu, good drinks, and a relaxed place with locals and teachers. Such reviews help us judge the restaurant. ",3
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews mention a nice menu, good drinks, and a relaxed setting with locals and teachers. These reviews help judge the restaurant. ",2
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews tell of good food, good drinks, and relaxed air. Locals and teachers go. They help us decide on restaurant. ",1
"review. So here it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. ","Reviews say the food is good, drinks are good, and air is relaxed. Locals and teachers like it. Reviews help our choice. ",1
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",It is unclear if the person felt positive or negative about the restaurant. ,1
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",They do not say if the restaurant is good or bad. ,2
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",It doesn't say whether the restaurant is good or bad. ,3
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",No clear opinion about the restaurant is given. ,4
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",The text doesn’t judge the restaurant. ,5
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",This text doesn't show feelings about the restaurant. ,6
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",The text is neutral about the restaurant. ,7
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",It is neutral towards the restaurant. ,8
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",The writer's view of the restaurant is neutral. ,9
"But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there. So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant? Is it positive? It's very clear. ",Neutral opinion about the restaurant. ,9
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ",It is easy for us. We might create algorithms for it. Much research exists in text sentiment. This is called sentiment analysis.. ,9
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ",It's easy for us. We might develop similar algorithms. There's much research on capturing text sentiment. This is known as sentiment analysis.. ,8
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ",It's easy for us. Perhaps we could create similar algorithms. Much research exists on text sentiment capture. It's called sentiment analysis.. ,7
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ",We find it easy. We may develop similar algorithms. There's extensive research on capturing text sentiment. This is called sentiment analysis.. ,6
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ","It's quite easy for us to do. We might develop algorithms that mirror this process. Extensive research focuses on text sentiment capture, known as sentiment analysis.. ",5
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ","We find the task quite easy. We could develop algorithms to do similar tasks. A lot of research aims to capture sentiment in text, termed sentiment analysis.. ",4
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ","The task is not difficult for us. We can potentially develop algorithms capable of performing equivalent tasks. Considerable research is dedicated to capturing sentiment from text, known as sentiment analysis.. ",3
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ","The task is quite manageable for us. We might be capable of developing algorithms that replicate this process. Significant research is dedicated to the task of capturing sentiment from text, referred to as sentiment analysis.. ",2
"For us, it's very easy to do. So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text.. ","The task appears relatively straightforward for us. We might be able to create algorithms that mirror this process. A substantial amount of research is devoted to attempting to capture sentiment from text, a problem termed sentiment analysis.. ",1
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","This is a cutting-edge model named DeepMoji, developed at MIT Media Lab, not by my group, Effective Computing. It was made using social machines. ",8
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji is a state-of-the-art model created at MIT Media Lab, not by my group, Effective Computing. It used social machines. ",7
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji, a state-of-the-art model, was made at MIT Media Lab, not in my group, Effective Computing. They used social machines. ",6
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji is an advanced model developed at MIT Media Lab. It was not created by my group, Effective Computing, but with social machines. ",5
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji, a high-tech model, was made at MIT Media Lab, not by my Effective Computing group. It was created using social machines. ",4
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji is a leading model from MIT Media Lab, made with social machines, not by my group, Effective Computing. ",3
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji is a state-of-the-art model from MIT Media Lab created with social machines, not by my Effective Computing group. ",2
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji, an advanced model, was developed at MIT Media Lab, not by my group, Effective Computing, utilizing social machines. ",1
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji is a high-tech model built at MIT Media Lab using social machines, not by my group, Effective Computing. ",1
"And this is one of the state of the art models. It's called deep moji. It was developed in MIT media lab, not in effective computing group, which is the group I'm working on. It was developed on social machines. ","DeepMoji, from MIT Media Lab, is an advanced model made with social machines, not by my group, Effective Computing. ",1
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","The idea behind this method is simple: using large-scale data and deep learning, 1,200 million tweets with the 64 most common emojis were collected. ",1
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","This method involves large-scale data and deep learning, with 1,200 million tweets containing the 64 most common emojis being collected. ",2
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","Large-scale data and deep learning were used to gather 1,200 million tweets featuring the 64 most common emojis. ",3
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","They used deep learning to collect 1,200 million tweets with the 64 most common emojis. ",4
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","Deep learning helped collect 1,200 million tweets containing the 64 most common emojis. ",5
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","Using deep learning, 1,200 million tweets with the top 64 emojis were collected. ",6
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","They used data to gather 1,200 million tweets with the 64 top emojis. ",7
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","They collected 1,200 million tweets with the top 64 emojis. ",8
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ","They gathered 1,200 million tweets with the top 64 emojis. ",9
"And the idea behind this method is quite simple. So there's large-scale data behind this and deep learning. So basically, they took 1,200 million tweets containing emojis. So they selected the most common, the 64 most common emojis, and they were collecting a huge amount of tweets that contained these emojis. ",They collected many tweets with the 64 top emojis. ,1
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","The problem is inputting a text to predict its emoji using their deep learning model, with code and an online demo available.. ",1
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","They created a problem to predict text emojis using their deep learning model, with code and demo online.. ",2
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","They designed a task to predict the emoji of a text with a deep learning model, and an online demo is available.. ",3
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","Their task is to predict text emojis using a deep learning model, with code and an online demo accessible.. ",4
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ",They created a task to predict the emoji of the text using their deep learning model and demo online.. ,5
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","The task is to predict text emojis using a deep learning model, with the code and demo available online.. ",6
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","They want to predict text emojis using a deep learning model, with the code available online.. ",7
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","Predicting text emojis with a deep learning model is their task, and the code is online.. ",8
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","They use a deep learning model to predict text emojis, with the code online.. ",9
"And they formulated the following problem. So taking as an input the text, we want to predict the emoji of this text. And when, so they have a deep learning architecture, you can actually, the code is available and they have also a demo online. So this is a screen capture of the demo.. ","A deep learning model predicts text emojis, with the code and demo online.. ",1
"So if you enter the text I showed you before, you'll see this type of output. ","When you enter the text, you'll see this output. ",9
So this is the emojis that are predicted from the text. ,These are the emojis predicted from the text. ,8
And what is interesting is that you see here different intensities of the words. ,"Interestingly, you see different word intensities here. ",7
This is because the deep learning model has an attention layer. ,This happens because the deep learning model has an attention layer. ,6
"So if you enter the text I showed you before, you'll see this type of output. ","Enter the text I showed you, and you'll see this output. ",5
So this is the emojis that are predicted from the text. ,This shows the emojis predicted from the text. ,4
And what is interesting is that you see here different intensities of the words. ,The interesting part is the varying intensities of the words. ,3
This is because the deep learning model has an attention layer. ,This result comes from the deep learning model's attention layer. ,2
"So if you enter the text I showed you before, you'll see this type of output. ","By entering the text I showed earlier, you will see this output. ",1
"So it can capture the contribution of the different words to this prediction. And actually, this demo is very cool, because you can cross the different words and see how the emojis change when you remove some words. So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis. ",The demo captures each word's contribution to the prediction. It shows how removing words changes emojis and works well. Other similar models also perform well for tech sentiment analysis. ,9
"So it can capture the contribution of the different words to this prediction. And actually, this demo is very cool, because you can cross the different words and see how the emojis change when you remove some words. So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis. ","The demo captures word contributions to prediction and allows seeing how emoji changes when words are removed. It works well, and other models for tech sentiment analysis work similarly well. ",8
"So it can capture the contribution of the different words to this prediction. And actually, this demo is very cool, because you can cross the different words and see how the emojis change when you remove some words. So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis. ","The demo captures the contributions of words to prediction by changing emojis when words are removed. It works well, and similar models also perform well in tech sentiment analysis. ",7
"So it can capture the contribution of the different words to this prediction. And actually, this demo is very cool, because you can cross the different words and see how the emojis change when you remove some words. So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis. ","The demo captures how each word affects prediction, showing changes in emojis when words are removed. It works well, and similar models perform similarly in tech sentiment analysis. ",6
"So it can capture the contribution of the different words to this prediction. And actually, this demo is very cool, because you can cross the different words and see how the emojis change when you remove some words. So this is working pretty well. And there are other models that are similar to this one that also work pretty well for tech sentiment analysis. ","The demo shows each word's contribution to prediction, changing emojis when words are removed. It works well, and similar models also work well for tech sentiment analysis. ",5
